Litologia     codigo      prof  RHOB         GR        SP         DT
sandstone       9          40   2.37E+00   2.07E+01   9.60E+01   1.66E+02
sandstone       9          41   2.33E+00   2.04E+01   1.40E+02   2.06E+02
sandstone       9          42   2.36E+00   1.74E+01   1.20E+02   1.85E+02
sandstone       9          43   2.26E+00   2.11E+01   1.34E+02   1.62E+02
sandstone       9          44   2.33E+00   2.45E+01   1.25E+02   1.71E+02
sandstone       9          45   2.26E+00   2.07E+01   1.28E+02   1.51E+02
sandstone       9          46   2.25E+00   1.91E+01   1.12E+02   1.62E+02
sandstone       9          47   2.32E+00   2.08E+01   1.37E+02   1.63E+02
sandstone       9          48   2.37E+00   2.01E+01   1.20E+02   1.92E+02
sandstone       9          49   2.26E+00   2.20E+01   1.35E+02   1.73E+02
sandstone       9          50   2.34E+00   1.73E+01   1.17E+02   1.66E+02
sandstone       9          51   2.27E+00   2.12E+01   1.02E+02   1.78E+02
sandstone       9          52   2.27E+00   2.15E+01   1.03E+02   1.45E+02
sandstone       9          53   2.30E+00   1.59E+01   1.18E+02   1.68E+02
sandstone       9          54   2.30E+00   1.56E+01   1.30E+02   1.70E+02
sandstone       9          55   2.32E+00   1.77E+01   1.36E+02   1.66E+02
sandstone       9          56   2.32E+00   1.88E+01   1.36E+02   1.64E+02
sandstone       9          57   2.40E+00   2.10E+01   1.15E+02   1.77E+02
sandstone       9          58   2.37E+00   1.97E+01   1.25E+02   1.74E+02
sandstone       9          59   2.33E+00   1.78E+01   1.24E+02   1.69E+02
sandstone       9          60   2.25E+00   2.19E+01   1.08E+02   1.90E+02
sandstone       9          61   2.35E+00   1.92E+01   1.15E+02   1.56E+02
sandstone       9          62   2.17E+00   1.53E+01   1.16E+02   2.27E+02
sandstone       9          63   2.35E+00   1.90E+01   1.17E+02   1.64E+02
sandstone       9          64   2.38E+00   1.58E+01   9.89E+01   1.76E+02
sandstone       9          65   2.33E+00   2.25E+01   1.21E+02   2.23E+02
sandstone       9          66   2.36E+00   1.96E+01   1.30E+02   1.89E+02
sandstone       9          67   2.30E+00   1.99E+01   1.22E+02   1.45E+02
sandstone       9          68   2.30E+00   2.19E+01   1.46E+02   1.49E+02
sandstone       9          69   2.30E+00   2.21E+01   1.23E+02   1.76E+02
sandstone       9          70   2.37E+00   1.88E+01   9.37E+01   1.92E+02
sandstone       9          71   2.38E+00   1.94E+01   9.36E+01   1.73E+02
sandstone       9          72   2.34E+00   1.62E+01   1.12E+02   1.67E+02
sandstone       9          73   2.35E+00   2.11E+01   1.35E+02   2.00E+02
sandstone       9          74   2.29E+00   1.63E+01   1.01E+02   1.53E+02
sandstone       9          75   2.36E+00   1.96E+01   1.17E+02   1.79E+02
sandstone       9          76   2.33E+00   2.68E+01   1.15E+02   1.76E+02
sandstone       9          77   2.34E+00   2.14E+01   1.18E+02   1.52E+02
sandstone       9          78   2.29E+00   1.92E+01   1.00E+02   1.63E+02
sandstone       9          79   2.26E+00   2.28E+01   9.61E+01   1.72E+02
sandstone       9          80   2.25E+00   2.07E+01   1.15E+02   1.45E+02
sandstone       9          81   2.31E+00   1.75E+01   1.25E+02   1.91E+02
sandstone       9          82   2.39E+00   2.13E+01   1.35E+02   1.70E+02
sandstone       9          83   2.26E+00   1.72E+01   1.14E+02   1.77E+02
sandstone       9          84   2.32E+00   1.97E+01   1.18E+02   1.71E+02
sandstone       9          85   2.23E+00   2.04E+01   1.21E+02   1.56E+02
sandstone       9          86   2.31E+00   1.93E+01   1.21E+02   1.32E+02
sandstone       9          87   2.28E+00   1.92E+01   1.06E+02   1.93E+02
sandstone       9          88   2.26E+00   2.28E+01   1.17E+02   1.64E+02
sandstone       9          89   2.47E+00   1.93E+01   1.37E+02   1.87E+02
sandstone       9          90   2.32E+00   1.90E+01   1.22E+02   1.92E+02
sandstone       9          91   2.37E+00   2.01E+01   1.38E+02   1.65E+02
sandstone       9          92   2.34E+00   2.28E+01   1.22E+02   1.34E+02
sandstone       9          93   2.36E+00   2.68E+01   1.29E+02   1.70E+02
sandstone       9          94   2.25E+00   1.77E+01   1.22E+02   1.46E+02
sandstone       9          95   2.36E+00   2.19E+01   1.10E+02   1.65E+02
sandstone       9          96   2.32E+00   1.99E+01   1.01E+02   1.81E+02
sandstone       9          97   2.33E+00   1.95E+01   1.30E+02   1.72E+02
sandstone       9          98   2.36E+00   1.90E+01   1.38E+02   1.50E+02
sandstone       9          99   2.35E+00   1.87E+01   1.07E+02   1.74E+02
sandstone       9         100   2.22E+00   2.01E+01   1.33E+02   1.76E+02
sandstone       9         101   2.38E+00   1.85E+01   1.32E+02   1.74E+02
sandstone       9         102   2.33E+00   2.21E+01   1.08E+02   1.60E+02
sandstone       9         103   2.33E+00   2.17E+01   1.48E+02   1.80E+02
sandstone       9         104   2.28E+00   2.31E+01   1.09E+02   1.58E+02
sandstone       9         105   2.29E+00   2.03E+01   1.35E+02   1.75E+02
sandstone       9         106   2.32E+00   2.21E+01   1.20E+02   1.94E+02
sandstone       9         107   2.29E+00   1.81E+01   1.06E+02   1.60E+02
sandstone       9         108   2.33E+00   2.54E+01   1.33E+02   1.74E+02
sandstone       9         109   2.34E+00   1.91E+01   1.06E+02   1.84E+02
sandstone       9         110   2.26E+00   2.05E+01   1.34E+02   1.89E+02
sandstone       9         111   2.28E+00   1.77E+01   1.28E+02   1.45E+02
sandstone       9         112   2.31E+00   2.03E+01   1.06E+02   1.70E+02
sandstone       9         113   2.33E+00   2.04E+01   1.16E+02   1.53E+02
sandstone       9         114   2.33E+00   1.80E+01   1.46E+02   1.92E+02
sandstone       9         115   2.38E+00   1.75E+01   1.00E+02   1.91E+02
sandstone       9         116   2.42E+00   1.92E+01   1.18E+02   2.11E+02
sandstone       9         117   2.24E+00   1.99E+01   1.17E+02   1.87E+02
sandstone       9         118   2.23E+00   2.03E+01   1.22E+02   1.69E+02
sandstone       9         119   2.30E+00   1.94E+01   1.02E+02   1.73E+02
sandstone       9         120   2.24E+00   2.20E+01   1.20E+02   1.74E+02
sandstone       9         121   2.37E+00   1.99E+01   1.23E+02   1.75E+02
sandstone       9         122   2.29E+00   2.16E+01   1.16E+02   1.74E+02
sandstone       9         123   2.36E+00   1.80E+01   8.38E+01   1.47E+02
sandstone       9         124   2.37E+00   2.10E+01   1.23E+02   1.48E+02
sandstone       9         125   2.26E+00   2.03E+01   1.20E+02   1.84E+02
sandstone       9         126   2.30E+00   1.84E+01   1.36E+02   1.75E+02
sandstone       9         127   2.27E+00   1.93E+01   1.37E+02   1.65E+02
sandstone       9         128   2.35E+00   1.35E+01   1.30E+02   1.54E+02
sandstone       9         129   2.26E+00   1.85E+01   1.25E+02   1.59E+02
sandstone       9         130   2.32E+00   1.83E+01   1.26E+02   1.74E+02
sandstone       9         131   2.29E+00   2.43E+01   1.25E+02   1.79E+02
sandstone       9         132   2.33E+00   2.04E+01   1.02E+02   1.54E+02
sandstone       9         133   2.33E+00   2.18E+01   1.15E+02   1.49E+02
sandstone       9         134   2.35E+00   1.57E+01   1.08E+02   1.69E+02
sandstone       9         135   2.25E+00   2.09E+01   1.19E+02   1.68E+02
sandstone       9         136   2.38E+00   1.55E+01   1.24E+02   1.74E+02
sandstone       9         137   2.37E+00   2.05E+01   1.13E+02   1.72E+02
sandstone       9         138   2.26E+00   1.79E+01   1.15E+02   1.99E+02
sandstone       9         139   2.29E+00   2.30E+01   1.05E+02   1.64E+02
sandstone       9         140   2.29E+00   2.48E+01   1.21E+02   1.63E+02
sandstone       9         141   2.33E+00   2.17E+01   1.05E+02   2.09E+02
sandstone       9         142   2.27E+00   1.93E+01   1.13E+02   1.41E+02
sandstone       9         143   2.32E+00   2.38E+01   1.13E+02   1.64E+02
sandstone       9         144   2.26E+00   1.77E+01   1.34E+02   1.45E+02
sandstone       9         145   2.31E+00   2.46E+01   1.07E+02   1.67E+02
sandstone       9         146   2.23E+00   2.02E+01   1.25E+02   1.92E+02
sandstone       9         147   2.37E+00   2.05E+01   1.29E+02   1.81E+02
sandstone       9         148   2.32E+00   1.92E+01   1.03E+02   1.70E+02
sandstone       9         149   2.31E+00   1.70E+01   1.21E+02   1.47E+02
sandstone       9         150   2.47E+00   1.82E+01   1.39E+02   1.66E+02
sandstone       9         151   2.32E+00   1.70E+01   1.33E+02   1.47E+02
sandstone       9         152   2.22E+00   2.06E+01   1.15E+02   2.01E+02
sandstone       9         153   2.46E+00   1.62E+01   1.23E+02   1.72E+02
sandstone       9         154   2.41E+00   2.26E+01   1.21E+02   1.51E+02
sandstone       9         155   2.35E+00   2.05E+01   1.33E+02   1.64E+02
sandstone       9         156   2.34E+00   1.97E+01   1.22E+02   1.63E+02
sandstone       9         157   2.28E+00   1.34E+01   1.09E+02   1.68E+02
sandstone       9         158   2.33E+00   1.89E+01   1.21E+02   1.31E+02
sandstone       9         159   2.33E+00   1.89E+01   8.09E+01   1.89E+02
sandstone       9         160   2.35E+00   1.85E+01   1.33E+02   1.46E+02
sandstone       9         161   2.36E+00   2.01E+01   1.11E+02   1.64E+02
sandstone       9         162   2.25E+00   1.96E+01   9.70E+01   1.55E+02
sandstone       9         163   2.40E+00   1.74E+01   1.19E+02   1.76E+02
sandstone       9         164   2.32E+00   1.88E+01   1.16E+02   1.73E+02
sandstone       9         165   2.36E+00   2.21E+01   1.28E+02   2.00E+02
sandstone       9         166   2.27E+00   2.46E+01   1.19E+02   1.53E+02
sandstone       9         167   2.29E+00   1.97E+01   1.10E+02   1.64E+02
sandstone       9         168   2.31E+00   2.21E+01   1.14E+02   1.91E+02
sandstone       9         169   2.32E+00   1.72E+01   1.34E+02   1.77E+02
sandstone       9         170   2.30E+00   1.93E+01   1.29E+02   1.73E+02
sandstone       9         171   2.30E+00   1.79E+01   1.19E+02   1.59E+02
sandstone       9         172   2.36E+00   2.09E+01   8.55E+01   1.87E+02
sandstone       9         173   2.31E+00   2.10E+01   1.23E+02   1.43E+02
sandstone       9         174   2.27E+00   1.83E+01   1.15E+02   1.51E+02
sandstone       9         175   2.37E+00   1.79E+01   1.09E+02   1.73E+02
sandstone       9         176   2.27E+00   2.00E+01   1.28E+02   1.74E+02
sandstone       9         177   2.30E+00   1.71E+01   9.74E+01   1.70E+02
sandstone       9         178   2.26E+00   2.13E+01   1.21E+02   1.88E+02
sandstone       9         179   2.35E+00   1.90E+01   1.09E+02   1.70E+02
sandstone       9         180   2.27E+00   2.21E+01   1.40E+02   1.78E+02
sandstone       9         181   2.28E+00   2.23E+01   1.45E+02   1.61E+02
sandstone       9         182   2.30E+00   1.60E+01   1.35E+02   1.69E+02
sandstone       9         183   2.40E+00   1.96E+01   1.10E+02   1.95E+02
sandstone       9         184   2.29E+00   1.94E+01   1.23E+02   1.74E+02
sandstone       9         185   2.34E+00   2.03E+01   1.06E+02   2.27E+02
sandstone       9         186   2.37E+00   2.27E+01   1.14E+02   1.92E+02
sandstone       9         187   2.28E+00   2.28E+01   1.49E+02   1.58E+02
sandstone       9         188   2.21E+00   1.96E+01   1.32E+02   1.60E+02
sandstone       9         189   2.37E+00   2.58E+01   1.16E+02   1.68E+02
sandstone       9         190   2.25E+00   1.59E+01   1.33E+02   1.37E+02
sandstone       9         191   2.25E+00   1.96E+01   1.23E+02   1.62E+02
sandstone       9         192   2.38E+00   1.97E+01   1.38E+02   1.64E+02
sandstone       9         193   2.29E+00   2.58E+01   1.18E+02   1.73E+02
sandstone       9         194   2.30E+00   1.92E+01   9.75E+01   1.78E+02
sandstone       9         195   2.37E+00   1.96E+01   1.04E+02   1.71E+02
sandstone       9         196   2.25E+00   2.25E+01   1.19E+02   1.90E+02
sandstone       9         197   2.30E+00   2.14E+01   1.15E+02   1.60E+02
sandstone       9         198   2.32E+00   1.99E+01   1.32E+02   1.95E+02
shale2          1         199   2.44E+00   1.14E+02   6.41E+01   6.18E+02
shale2          1         200   2.53E+00   1.26E+02   7.21E+01   4.63E+02
shale2          1         201   2.52E+00   1.13E+02   7.09E+01   4.74E+02
shale2          1         202   2.43E+00   9.89E+01   8.04E+01   5.28E+02
shale2          1         203   2.46E+00   1.20E+02   6.88E+01   4.96E+02
shale2          1         204   2.51E+00   1.17E+02   6.73E+01   6.28E+02
shale2          1         205   2.47E+00   1.03E+02   6.11E+01   4.50E+02
shale2          1         206   2.45E+00   1.26E+02   5.28E+01   5.10E+02
shale2          1         207   2.51E+00   1.16E+02   6.90E+01   5.63E+02
shale2          1         208   2.53E+00   1.19E+02   8.55E+01   5.55E+02
shale2          1         209   2.56E+00   9.62E+01   7.30E+01   5.84E+02
shale2          1         210   2.55E+00   1.02E+02   6.31E+01   6.49E+02
shale2          1         211   2.44E+00   1.14E+02   6.41E+01   5.55E+02
shale2          1         212   2.38E+00   1.06E+02   7.68E+01   4.66E+02
shale2          1         213   2.52E+00   1.00E+02   5.09E+01   5.49E+02
shale2          1         214   2.57E+00   1.15E+02   5.80E+01   5.33E+02
shale2          1         215   2.49E+00   9.82E+01   7.28E+01   5.71E+02
shale2          1         216   2.45E+00   1.17E+02   7.44E+01   5.56E+02
shale2          1         217   2.44E+00   1.12E+02   7.06E+01   6.86E+02
shale2          1         218   2.49E+00   1.07E+02   7.82E+01   5.51E+02
shale2          1         219   2.44E+00   1.21E+02   7.16E+01   4.82E+02
shale2          1         220   2.54E+00   1.13E+02   7.79E+01   5.80E+02
shale2          1         221   2.45E+00   1.01E+02   8.03E+01   6.15E+02
shale2          1         222   2.51E+00   1.05E+02   7.26E+01   6.21E+02
shale2          1         223   2.50E+00   1.08E+02   7.96E+01   5.23E+02
shale2          1         224   2.57E+00   1.08E+02   6.99E+01   5.47E+02
shale2          1         225   2.43E+00   1.21E+02   6.33E+01   5.28E+02
shale2          1         226   2.64E+00   9.47E+01   8.12E+01   5.83E+02
shale2          1         227   2.48E+00   1.12E+02   6.17E+01   5.22E+02
shale2          1         228   2.46E+00   9.34E+01   6.17E+01   6.01E+02
shale2          1         229   2.44E+00   9.71E+01   7.18E+01   5.18E+02
shale2          1         230   2.54E+00   1.08E+02   6.93E+01   6.24E+02
shale2          1         231   2.49E+00   1.08E+02   6.77E+01   6.66E+02
shale2          1         232   2.51E+00   7.72E+01   7.20E+01   6.12E+02
shale2          1         233   2.49E+00   1.16E+02   6.83E+01   4.84E+02
shale2          1         234   2.53E+00   9.77E+01   6.10E+01   4.89E+02
shale2          1         235   2.55E+00   1.25E+02   6.91E+01   5.34E+02
shale2          1         236   2.42E+00   1.12E+02   7.43E+01   5.54E+02
shale2          1         237   2.53E+00   9.34E+01   8.39E+01   5.20E+02
shale2          1         238   2.51E+00   8.09E+01   7.34E+01   5.69E+02
shale2          1         239   2.46E+00   1.11E+02   9.07E+01   5.44E+02
shale2          1         240   2.59E+00   1.20E+02   6.15E+01   6.31E+02
shale2          1         241   2.50E+00   1.15E+02   7.83E+01   5.59E+02
shale2          1         242   2.52E+00   1.16E+02   7.98E+01   4.72E+02
shale2          1         243   2.49E+00   1.17E+02   7.41E+01   5.66E+02
shale2          1         244   2.44E+00   1.08E+02   6.86E+01   4.46E+02
shale2          1         245   2.48E+00   1.22E+02   5.99E+01   5.14E+02
shale2          1         246   2.47E+00   1.10E+02   7.28E+01   7.18E+02
shale2          1         247   2.52E+00   1.21E+02   8.29E+01   6.00E+02
shale2          1         248   2.42E+00   1.37E+02   6.96E+01   5.30E+02
shale2          1         249   2.52E+00   1.00E+02   7.91E+01   4.19E+02
shale2          1         250   2.45E+00   1.29E+02   8.00E+01   5.05E+02
shale2          1         251   2.61E+00   1.05E+02   6.61E+01   5.61E+02
shale2          1         252   2.53E+00   1.13E+02   7.65E+01   5.93E+02
shale2          1         253   2.50E+00   9.95E+01   6.10E+01   5.49E+02
shale2          1         254   2.49E+00   9.04E+01   6.14E+01   4.68E+02
shale2          1         255   2.50E+00   1.13E+02   6.24E+01   4.81E+02
shale2          1         256   2.59E+00   9.78E+01   5.36E+01   4.70E+02
shale2          1         257   2.43E+00   1.43E+02   5.96E+01   5.78E+02
shale2          1         258   2.42E+00   1.15E+02   7.44E+01   4.74E+02
shale2          1         259   2.52E+00   1.22E+02   7.30E+01   6.63E+02
shale2          1         260   2.46E+00   1.24E+02   6.90E+01   5.60E+02
shale2          1         261   2.55E+00   1.04E+02   5.96E+01   5.39E+02
shale2          1         262   2.45E+00   1.07E+02   7.08E+01   4.69E+02
shale2          1         263   2.53E+00   1.06E+02   6.11E+01   6.98E+02
shale2          1         264   2.62E+00   1.17E+02   6.93E+01   4.98E+02
shale2          1         265   2.47E+00   1.30E+02   8.01E+01   5.22E+02
shale2          1         266   2.44E+00   1.14E+02   7.60E+01   6.28E+02
shale2          1         267   2.60E+00   1.06E+02   6.12E+01   5.27E+02
shale2          1         268   2.35E+00   1.24E+02   6.76E+01   6.21E+02
shale2          1         269   2.42E+00   1.37E+02   5.96E+01   5.87E+02
shale2          1         270   2.42E+00   8.97E+01   6.29E+01   5.25E+02
shale2          1         271   2.62E+00   9.41E+01   5.51E+01   5.97E+02
shale2          1         272   2.53E+00   9.94E+01   7.93E+01   5.76E+02
shale2          1         273   2.42E+00   1.18E+02   6.69E+01   5.87E+02
shale2          1         274   2.53E+00   1.21E+02   4.65E+01   6.24E+02
shale2          1         275   2.46E+00   1.21E+02   8.03E+01   5.29E+02
shale2          1         276   2.54E+00   9.95E+01   7.12E+01   4.97E+02
shale2          1         277   2.57E+00   1.08E+02   6.76E+01   6.08E+02
shale2          1         278   2.62E+00   9.70E+01   6.45E+01   5.41E+02
shale2          1         279   2.45E+00   1.48E+02   6.43E+01   4.87E+02
shale2          1         280   2.51E+00   1.14E+02   7.65E+01   6.48E+02
shale2          1         281   2.52E+00   1.19E+02   7.04E+01   5.29E+02
shale2          1         282   2.51E+00   1.00E+02   7.29E+01   5.33E+02
shale2          1         283   2.51E+00   1.06E+02   7.51E+01   5.51E+02
shale2          1         284   2.49E+00   1.09E+02   6.66E+01   6.04E+02
shale2          1         285   2.49E+00   1.05E+02   7.87E+01   6.94E+02
shale2          1         286   2.54E+00   1.20E+02   6.25E+01   5.23E+02
shale2          1         287   2.50E+00   1.02E+02   6.97E+01   6.27E+02
shale2          1         288   2.46E+00   7.77E+01   5.67E+01   5.59E+02
shale2          1         289   2.44E+00   1.11E+02   6.39E+01   5.01E+02
shale2          1         290   2.51E+00   1.10E+02   7.02E+01   5.68E+02
shale2          1         291   2.52E+00   1.07E+02   7.04E+01   5.68E+02
shale2          1         292   2.51E+00   1.32E+02   7.80E+01   4.81E+02
shale2          1         293   2.51E+00   1.26E+02   6.58E+01   4.45E+02
shale2          1         294   2.55E+00   1.32E+02   7.90E+01   5.38E+02
shale2          1         295   2.50E+00   1.04E+02   6.06E+01   4.88E+02
shale2          1         296   2.46E+00   1.18E+02   6.22E+01   5.28E+02
shale2          1         297   2.47E+00   1.16E+02   5.98E+01   6.28E+02
shale2          1         298   2.52E+00   1.12E+02   7.45E+01   6.58E+02
shale2          1         299   2.50E+00   1.06E+02   8.56E+01   6.72E+02
shale2          1         300   2.57E+00   1.12E+02   8.18E+01   5.04E+02
shale2          1         301   2.45E+00   9.27E+01   6.62E+01   6.11E+02
shale2          1         302   2.48E+00   1.13E+02   7.12E+01   4.28E+02
shale2          1         303   2.48E+00   1.09E+02   7.69E+01   5.06E+02
shale2          1         304   2.54E+00   1.01E+02   7.41E+01   4.64E+02
shale2          1         305   2.48E+00   1.17E+02   7.72E+01   6.39E+02
shale2          1         306   2.46E+00   1.07E+02   8.10E+01   5.82E+02
shale2          1         307   2.51E+00   9.97E+01   5.91E+01   5.23E+02
shale2          1         308   2.53E+00   9.06E+01   6.37E+01   5.35E+02
shale2          1         309   2.52E+00   1.10E+02   6.35E+01   6.15E+02
shale2          1         310   2.58E+00   1.05E+02   5.87E+01   5.18E+02
shale2          1         311   2.46E+00   1.23E+02   6.24E+01   5.80E+02
shale2          1         312   2.45E+00   1.06E+02   7.80E+01   6.50E+02
shale2          1         313   2.53E+00   1.04E+02   7.40E+01   5.28E+02
shale2          1         314   2.51E+00   9.57E+01   7.98E+01   5.73E+02
shale2          1         315   2.52E+00   9.94E+01   7.33E+01   4.76E+02
shale2          1         316   2.58E+00   1.23E+02   8.04E+01   6.22E+02
shale2          1         317   2.42E+00   9.35E+01   6.97E+01   5.53E+02
shale2          1         318   2.49E+00   9.98E+01   7.11E+01   5.45E+02
shale2          1         319   2.39E+00   1.25E+02   7.97E+01   5.48E+02
shale2          1         320   2.57E+00   1.04E+02   6.86E+01   4.30E+02
shale2          1         321   2.52E+00   9.97E+01   7.38E+01   5.96E+02
shale2          1         322   2.49E+00   1.13E+02   6.17E+01   5.24E+02
shale2          1         323   2.48E+00   9.61E+01   5.84E+01   5.23E+02
shale2          1         324   2.48E+00   1.04E+02   7.63E+01   5.73E+02
shale2          1         325   2.47E+00   1.08E+02   7.65E+01   5.70E+02
shale2          1         326   2.53E+00   1.34E+02   5.81E+01   5.93E+02
shale2          1         327   2.53E+00   1.13E+02   6.81E+01   5.07E+02
shale2          1         328   2.54E+00   1.24E+02   5.53E+01   6.28E+02
shale2          1         329   2.49E+00   1.09E+02   6.97E+01   6.03E+02
shale2          1         330   2.55E+00   9.51E+01   7.61E+01   5.78E+02
shale2          1         331   2.49E+00   1.07E+02   8.04E+01   6.00E+02
shale2          1         332   2.33E+00   9.92E+01   6.48E+01   4.99E+02
shale2          1         333   2.51E+00   1.22E+02   7.23E+01   4.56E+02
shale2          1         334   2.40E+00   9.68E+01   6.95E+01   5.53E+02
shale2          1         335   2.38E+00   1.03E+02   6.05E+01   4.36E+02
shale2          1         336   2.47E+00   1.08E+02   5.54E+01   6.15E+02
shale2          1         337   2.56E+00   1.23E+02   7.22E+01   5.57E+02
shale2          1         338   2.49E+00   1.05E+02   7.92E+01   5.61E+02
shale2          1         339   2.57E+00   1.17E+02   7.59E+01   5.21E+02
shale2          1         340   2.49E+00   1.02E+02   9.17E+01   5.80E+02
shale2          1         341   2.39E+00   1.14E+02   7.23E+01   4.76E+02
shale2          1         342   2.45E+00   1.30E+02   7.11E+01   5.10E+02
shale2          1         343   2.53E+00   1.05E+02   7.07E+01   5.56E+02
shale2          1         344   2.55E+00   1.24E+02   5.53E+01   5.40E+02
shale2          1         345   2.55E+00   1.19E+02   6.18E+01   6.75E+02
shale2          1         346   2.53E+00   9.60E+01   7.23E+01   5.40E+02
shale2          1         347   2.57E+00   8.59E+01   7.35E+01   5.51E+02
shale2          1         348   2.61E+00   1.25E+02   6.88E+01   4.67E+02
shale2          1         349   2.50E+00   1.17E+02   6.79E+01   5.36E+02
shale2          1         350   2.48E+00   1.08E+02   6.80E+01   6.39E+02
shale2          1         351   2.46E+00   1.23E+02   7.96E+01   4.74E+02
shale2          1         352   2.59E+00   1.30E+02   6.88E+01   5.60E+02
shale2          1         353   2.52E+00   7.18E+01   6.02E+01   5.13E+02
shale2          1         354   2.52E+00   1.01E+02   6.33E+01   5.20E+02
shale2          1         355   2.47E+00   1.09E+02   8.02E+01   5.49E+02
shale2          1         356   2.48E+00   1.17E+02   7.43E+01   3.84E+02
shale2          1         357   2.50E+00   1.12E+02   6.46E+01   5.09E+02
shale2          1         358   2.51E+00   1.15E+02   6.08E+01   6.15E+02
shale2          1         359   2.47E+00   1.23E+02   5.56E+01   5.15E+02
shale2          1         360   2.57E+00   1.36E+02   7.34E+01   5.55E+02
shale2          1         361   2.49E+00   1.23E+02   6.00E+01   5.57E+02
shale2          1         362   2.46E+00   1.17E+02   6.18E+01   4.99E+02
shale2          1         363   2.53E+00   1.11E+02   6.72E+01   5.32E+02
shale2          1         364   2.56E+00   9.83E+01   8.48E+01   5.37E+02
shale2          1         365   2.49E+00   1.24E+02   8.52E+01   6.18E+02
shale2          1         366   2.46E+00   1.15E+02   7.51E+01   7.15E+02
shale2          1         367   2.50E+00   1.06E+02   6.37E+01   5.17E+02
shale2          1         368   2.49E+00   1.09E+02   7.30E+01   4.72E+02
shale2          1         369   2.48E+00   1.09E+02   6.84E+01   6.67E+02
shale2          1         370   2.54E+00   1.33E+02   5.37E+01   5.42E+02
shale2          1         371   2.34E+00   1.05E+02   7.24E+01   5.64E+02
shale2          1         372   2.46E+00   1.11E+02   7.66E+01   7.16E+02
shale2          1         373   2.51E+00   1.19E+02   5.39E+01   5.49E+02
shale2          1         374   2.41E+00   1.24E+02   7.03E+01   5.00E+02
shale2          1         375   2.51E+00   1.03E+02   6.09E+01   5.41E+02
shale2          1         376   2.64E+00   1.13E+02   6.28E+01   4.71E+02
shale2          1         377   2.51E+00   9.41E+01   5.61E+01   5.29E+02
shale2          1         378   2.51E+00   1.36E+02   7.82E+01   4.93E+02
shale2          1         379   2.48E+00   9.49E+01   6.88E+01   5.98E+02
shale2          1         380   2.50E+00   1.09E+02   7.17E+01   6.25E+02
shale2          1         381   2.41E+00   1.10E+02   6.33E+01   4.73E+02
shale2          1         382   2.43E+00   1.18E+02   6.25E+01   5.75E+02
shale2          1         383   2.51E+00   1.08E+02   6.99E+01   5.77E+02
shale2          1         384   2.46E+00   1.02E+02   5.39E+01   4.38E+02
shale2          1         385   2.55E+00   9.82E+01   7.03E+01   5.15E+02
shale2          1         386   2.46E+00   1.15E+02   7.26E+01   6.17E+02
shale2          1         387   2.52E+00   7.33E+01   7.42E+01   5.79E+02
shale2          1         388   2.45E+00   1.13E+02   7.80E+01   6.28E+02
shale2          1         389   2.49E+00   1.11E+02   7.27E+01   6.89E+02
shale2          1         390   2.43E+00   1.33E+02   6.13E+01   5.77E+02
shale2          1         391   2.51E+00   1.02E+02   7.30E+01   6.18E+02
shale2          1         392   2.39E+00   1.01E+02   7.16E+01   5.01E+02
shale2          1         393   2.57E+00   1.28E+02   5.93E+01   5.21E+02
shale2          1         394   2.48E+00   1.29E+02   6.76E+01   5.46E+02
shale2          1         395   2.55E+00   1.02E+02   5.09E+01   4.78E+02
shale2          1         396   2.53E+00   9.65E+01   7.32E+01   5.48E+02
shale2          1         397   2.46E+00   9.90E+01   6.52E+01   5.30E+02
shale2          1         398   2.43E+00   1.14E+02   6.54E+01   5.86E+02
shale2          1         399   2.53E+00   9.36E+01   6.78E+01   5.33E+02
shale2          1         400   2.47E+00   1.04E+02   7.01E+01   5.68E+02
shale2          1         401   2.55E+00   1.06E+02   6.03E+01   4.17E+02
shale2          1         402   2.47E+00   9.61E+01   7.97E+01   5.66E+02
shale2          1         403   2.52E+00   1.10E+02   6.67E+01   5.06E+02
shale2          1         404   2.57E+00   1.08E+02   7.00E+01   5.57E+02
shale2          1         405   2.43E+00   8.77E+01   6.38E+01   6.06E+02
shale2          1         406   2.45E+00   1.27E+02   6.06E+01   5.63E+02
shale2          1         407   2.61E+00   1.09E+02   7.41E+01   6.73E+02
shale2          1         408   2.51E+00   1.34E+02   8.03E+01   5.04E+02
shale2          1         409   2.52E+00   1.02E+02   6.86E+01   6.07E+02
shale2          1         410   2.52E+00   1.12E+02   6.65E+01   5.48E+02
shale2          1         411   2.53E+00   1.03E+02   7.33E+01   5.35E+02
shale2          1         412   2.50E+00   1.16E+02   7.25E+01   5.93E+02
shale2          1         413   2.56E+00   9.71E+01   7.42E+01   5.67E+02
shale2          1         414   2.55E+00   9.91E+01   7.68E+01   4.84E+02
shale2          1         415   2.46E+00   1.10E+02   7.77E+01   4.35E+02
shale2          1         416   2.46E+00   1.25E+02   8.37E+01   5.23E+02
shale2          1         417   2.55E+00   1.08E+02   7.24E+01   6.27E+02
shale2          1         418   2.52E+00   1.38E+02   7.01E+01   5.75E+02
shale2          1         419   2.50E+00   9.55E+01   7.19E+01   5.02E+02
shale2          1         420   2.55E+00   1.11E+02   6.67E+01   5.72E+02
shale2          1         421   2.57E+00   1.30E+02   6.79E+01   6.27E+02
shale2          1         422   2.50E+00   1.03E+02   7.37E+01   5.93E+02
